machine_id; machine; closed_states
807280; 1RB---_0LB1LC_1RD---_1RE1LD_0LD0RE; {'D', 'E'}
807281; 1RB---_0LB1LC_1RD---_1RE1LD_0LD1RE; {'D', 'E'}
807284; 1RB---_0LB1LC_1RD---_1RE1LD_1LD1RE; {'D', 'E'}
807309; 1RB---_0LB1LC_1RD---_1LD1RE_0RD0RE; {'D', 'E'}
807314; 1RB---_0LB1LC_1RD---_1LD1RE_1LD0RE; {'D', 'E'}
807320; 1RB---_0LB1LC_1RD---_1LE0RD_0LE1RD; {'D', 'E'}
807324; 1RB---_0LB1LC_1RD---_1LE0RD_1LE1RD; {'D', 'E'}
807347; 1RB---_0LB1LC_1RD---_1LE1RD_0RD0LE; {'D', 'E'}
807348; 1RB---_0LB1LC_1RD---_1LE1RD_0RD1LE; {'D', 'E'}
807351; 1RB---_0LB1LC_1RD---_1LE1RD_1RD1LE; {'D', 'E'}
823797; 1RB---_0LB1LC_1LA0RD_0RD1LE_1RD0LE; {'D', 'E'}
823838; 1RB---_0LB1LC_1LA0RD_0RE0LD_1LD1RE; {'D', 'E'}
823916; 1RB---_0LB1LC_1LA0RD_0RE1LD_1LD1RE; {'D', 'E'}
824002; 1RB---_0LB1LC_1LA0RD_0LD1RE_1LD0RE; {'D', 'E'}
824018; 1RB---_0LB1LC_1LA0RD_0LE0RD_1RD1LE; {'D', 'E'}
824053; 1RB---_0LB1LC_1LA0RD_0LE0LD_1RE1LD; {'D', 'E'}
824097; 1RB---_0LB1LC_1LA0RD_0LE1RD_1RD1LE; {'D', 'E'}
824173; 1RB---_0LB1LC_1LA0RD_1RD1LE_0LD0LE; {'D', 'E'}
824176; 1RB---_0LB1LC_1LA0RD_1RD1LE_1RD0LE; {'D', 'E'}
824198; 1RB---_0LB1LC_1LA0RD_1RE0LD_0RE1LD; {'D', 'E'}
824207; 1RB---_0LB1LC_1LA0RD_1RE0LD_1RE1LD; {'D', 'E'}
824236; 1RB---_0LB1LC_1LA0RD_1RE1LD_0LD0RE; {'D', 'E'}
824238; 1RB---_0LB1LC_1LA0RD_1RE1LD_0LD1RE; {'D', 'E'}
824240; 1RB---_0LB1LC_1LA0RD_1RE1LD_1LD1RE; {'D', 'E'}
824287; 1RB---_0LB1LC_1LA0RD_1LD1RE_0RD0RE; {'D', 'E'}
824290; 1RB---_0LB1LC_1LA0RD_1LD1RE_1LD0RE; {'D', 'E'}
824333; 1RB---_0LB1LC_1LA0RD_1LE1RD_0RD0LE; {'D', 'E'}
824334; 1RB---_0LB1LC_1LA0RD_1LE1RD_0RD1LE; {'D', 'E'}
824339; 1RB---_0LB1LC_1LA0RD_1LE1RD_1RD1LE; {'D', 'E'}
824423; 1RB---_0LB1LC_1LA0LD_0RD1LE_1RD0LE; {'D', 'E'}
824468; 1RB---_0LB1LC_1LA0LD_0RE0LD_1LD1RE; {'D', 'E'}
824517; 1RB---_0LB1LC_1LA0LD_0RE1LD_1LD1RE; {'D', 'E'}
824539; 1RB---_0LB1LC_1LA0LD_0LE0RD_1RD1LE; {'D', 'E'}
824548; 1RB---_0LB1LC_1LA0LD_0LE0LD_1RE1LD; {'D', 'E'}
824565; 1RB---_0LB1LC_1LA0LD_0LE1RD_1RD1LE; {'D', 'E'}
824682; 1RB---_0LB1LC_1LA0LD_1RD1LE_0LD0LE; {'D', 'E'}
824687; 1RB---_0LB1LC_1LA0LD_1RD1LE_1RD0LE; {'D', 'E'}
824732; 1RB---_0LB1LC_1LA0LD_1RE0LD_0RE1LD; {'D', 'E'}
824735; 1RB---_0LB1LC_1LA0LD_1RE0LD_1RE1LD; {'D', 'E'}
824794; 1RB---_0LB1LC_1LA0LD_1RE1LD_0LD0RE; {'D', 'E'}
824795; 1RB---_0LB1LC_1LA0LD_1RE1LD_0LD1RE; {'D', 'E'}
824798; 1RB---_0LB1LC_1LA0LD_1RE1LD_1LD1RE; {'D', 'E'}
824833; 1RB---_0LB1LC_1LA0LD_1LE1RD_0RD0LE; {'D', 'E'}
824835; 1RB---_0LB1LC_1LA0LD_1LE1RD_0RD1LE; {'D', 'E'}
824838; 1RB---_0LB1LC_1LA0LD_1LE1RD_1RD1LE; {'D', 'E'}
825026; 1RB---_0LB1LC_1LA1RD_0RD1LE_1RD0LE; {'D', 'E'}
825044; 1RB---_0LB1LC_1LA1RD_0RE0RD_1LE1RD; {'D', 'E'}
825109; 1RB---_0LB1LC_1LA1RD_0RE0LD_1LD1RE; {'D', 'E'}
825194; 1RB---_0LB1LC_1LA1RD_0RE1LD_1LD1RE; {'D', 'E'}
825389; 1RB---_0LB1LC_1LA1RD_0LD1RE_1LD0RE; {'D', 'E'}
825429; 1RB---_0LB1LC_1LA1RD_0LE0RD_1RD1LE; {'D', 'E'}
825491; 1RB---_0LB1LC_1LA1RD_0LE0LD_1RE1LD; {'D', 'E'}
825545; 1RB---_0LB1LC_1LA1RD_0LE1RD_1RD1LE; {'D', 'E'}
825642; 1RB---_0LB1LC_1LA1RD_1RD1LE_0LD0LE; {'D', 'E'}
825643; 1RB---_0LB1LC_1LA1RD_1RD1LE_1RD0LE; {'D', 'E'}
825711; 1RB---_0LB1LC_1LA1RD_1RE0LD_0RE1LD; {'D', 'E'}
825717; 1RB---_0LB1LC_1LA1RD_1RE0LD_1RE1LD; {'D', 'E'}
825752; 1RB---_0LB1LC_1LA1RD_1RE1LD_0LD0RE; {'D', 'E'}
825754; 1RB---_0LB1LC_1LA1RD_1RE1LD_0LD1RE; {'D', 'E'}
825766; 1RB---_0LB1LC_1LA1RD_1RE1LD_1LD1RE; {'D', 'E'}
825821; 1RB---_0LB1LC_1LA1RD_1LD1RE_0RD0RE; {'D', 'E'}
825827; 1RB---_0LB1LC_1LA1RD_1LD1RE_1LD0RE; {'D', 'E'}
825836; 1RB---_0LB1LC_1LA1RD_1LE0RD_0LE1RD; {'D', 'E'}
825843; 1RB---_0LB1LC_1LA1RD_1LE0RD_1LE1RD; {'D', 'E'}
825881; 1RB---_0LB1LC_1LA1RD_1LE1RD_0RD0LE; {'D', 'E'}
825882; 1RB---_0LB1LC_1LA1RD_1LE1RD_0RD1LE; {'D', 'E'}
825887; 1RB---_0LB1LC_1LA1RD_1LE1RD_1RD1LE; {'D', 'E'}
825971; 1RB---_0LB1LC_1LA1LD_0RD1LE_1RD0LE; {'D', 'E'}
826005; 1RB---_0LB1LC_1LA1LD_0RE0RD_1LE1RD; {'D', 'E'}
826038; 1RB---_0LB1LC_1LA1LD_0RE0LD_1LD1RE; {'D', 'E'}
826139; 1RB---_0LB1LC_1LA1LD_0RE1LD_1LD1RE; {'D', 'E'}
826164; 1RB---_0LB1LC_1LA1LD_0LE0RD_1RD1LE; {'D', 'E'}
826176; 1RB---_0LB1LC_1LA1LD_0LE0LD_1RE1LD; {'D', 'E'}
826203; 1RB---_0LB1LC_1LA1LD_0LE1RD_1RD1LE; {'D', 'E'}
826316; 1RB---_0LB1LC_1LA1LD_1RD1LE_0LD0LE; {'D', 'E'}
826320; 1RB---_0LB1LC_1LA1LD_1RD1LE_1RD0LE; {'D', 'E'}
826355; 1RB---_0LB1LC_1LA1LD_1RE0LD_0RE1LD; {'D', 'E'}
826358; 1RB---_0LB1LC_1LA1LD_1RE0LD_1RE1LD; {'D', 'E'}
826455; 1RB---_0LB1LC_1LA1LD_1RE1LD_0LD0RE; {'D', 'E'}
826456; 1RB---_0LB1LC_1LA1LD_1RE1LD_0LD1RE; {'D', 'E'}
826461; 1RB---_0LB1LC_1LA1LD_1RE1LD_1LD1RE; {'D', 'E'}
826508; 1RB---_0LB1LC_1LA1LD_1LE1RD_0RD0LE; {'D', 'E'}
826509; 1RB---_0LB1LC_1LA1LD_1LE1RD_0RD1LE; {'D', 'E'}
826513; 1RB---_0LB1LC_1LA1LD_1LE1RD_1RD1LE; {'D', 'E'}
826571; 1RB---_0LB1LC_1LD---_0RD1LE_1RD0LE; {'D', 'E'}
826599; 1RB---_0LB1LC_1LD---_0RE0RD_1LE1RD; {'D', 'E'}
826615; 1RB---_0LB1LC_1LD---_0RE0LD_1LD1RE; {'D', 'E'}
826644; 1RB---_0LB1LC_1LD---_0RE1LD_1LD1RE; {'D', 'E'}
826662; 1RB---_0LB1LC_1LD---_0LE0RD_1RD1LE; {'D', 'E'}
826666; 1RB---_0LB1LC_1LD---_0LE0LD_1RE1LD; {'D', 'E'}
826674; 1RB---_0LB1LC_1LD---_0LE1RD_1RD1LE; {'D', 'E'}
826716; 1RB---_0LB1LC_1LD---_1RD1LE_0LD0LE; {'D', 'E'}
826720; 1RB---_0LB1LC_1LD---_1RD1LE_1RD0LE; {'D', 'E'}
826752; 1RB---_0LB1LC_1LD---_1RE0LD_0RE1LD; {'D', 'E'}
826754; 1RB---_0LB1LC_1LD---_1RE0LD_1RE1LD; {'D', 'E'}
826786; 1RB---_0LB1LC_1LD---_1RE1LD_0LD0RE; {'D', 'E'}
826787; 1RB---_0LB1LC_1LD---_1RE1LD_0LD1RE; {'D', 'E'}
826790; 1RB---_0LB1LC_1LD---_1RE1LD_1LD1RE; {'D', 'E'}
826811; 1RB---_0LB1LC_1LD---_1LE1RD_0RD0LE; {'D', 'E'}
826812; 1RB---_0LB1LC_1LD---_1LE1RD_0RD1LE; {'D', 'E'}
826813; 1RB---_0LB1LC_1LD---_1LE1RD_1RD1LE; {'D', 'E'}
841429; 1RB---_0LC---_0RD0LB_0RE0LD_1LD1RE; {'D', 'E'}
841460; 1RB---_0LC---_0RD0LB_0RE1LD_1LD1RE; {'D', 'E'}
841470; 1RB---_0LC---_0RD0LB_0LE0RD_1RD1LE; {'D', 'E'}
841473; 1RB---_0LC---_0RD0LB_0LE1RD_1RD1LE; {'D', 'E'}
841519; 1RB---_0LC---_0RD0LB_1RE1LD_0LD0RE; {'D', 'E'}
841520; 1RB---_0LC---_0RD0LB_1RE1LD_0LD1RE; {'D', 'E'}
841521; 1RB---_0LC---_0RD0LB_1RE1LD_1LD1RE; {'D', 'E'}
841579; 1RB---_0LC---_0RD0LB_1LE1RD_0RD0LE; {'D', 'E'}
841580; 1RB---_0LC---_0RD0LB_1LE1RD_0RD1LE; {'D', 'E'}
841581; 1RB---_0LC---_0RD0LB_1LE1RD_1RD1LE; {'D', 'E'}
842970; 1RB---_0LC---_0RD1LB_0RD1LE_1RD0LE; {'D', 'E'}
843027; 1RB---_0LC---_0RD1LB_0RE0RD_1LE1RD; {'D', 'E'}
843079; 1RB---_0LC---_0RD1LB_0RE0LD_1LD1RE; {'D', 'E'}
843140; 1RB---_0LC---_0RD1LB_0RE1LD_1LD1RE; {'D', 'E'}
843165; 1RB---_0LC---_0RD1LB_0LE0RD_1RD1LE; {'D', 'E'}
843173; 1RB---_0LC---_0RD1LB_0LE0LD_1RE1LD; {'D', 'E'}
843187; 1RB---_0LC---_0RD1LB_0LE1RD_1RD1LE; {'D', 'E'}
843249; 1RB---_0LC---_0RD1LB_1RD1LE_0LD0LE; {'D', 'E'}
843253; 1RB---_0LC---_0RD1LB_1RD1LE_1RD0LE; {'D', 'E'}
843297; 1RB---_0LC---_0RD1LB_1RE0LD_0RE1LD; {'D', 'E'}
843298; 1RB---_0LC---_0RD1LB_1RE0LD_1RE1LD; {'D', 'E'}
843356; 1RB---_0LC---_0RD1LB_1RE1LD_0LD0RE; {'D', 'E'}
843357; 1RB---_0LC---_0RD1LB_1RE1LD_0LD1RE; {'D', 'E'}
843360; 1RB---_0LC---_0RD1LB_1RE1LD_1LD1RE; {'D', 'E'}
843482; 1RB---_0LC---_0RD1LB_1LE1RD_0RD0LE; {'D', 'E'}
843483; 1RB---_0LC---_0RD1LB_1LE1RD_0RD1LE; {'D', 'E'}
843484; 1RB---_0LC---_0RD1LB_1LE1RD_1RD1LE; {'D', 'E'}
849505; 1RB---_0LC---_0LD0LB_0RE0LD_1LD1RE; {'D', 'E'}
849514; 1RB---_0LC---_0LD0LB_0RE1LD_1LD1RE; {'D', 'E'}
849520; 1RB---_0LC---_0LD0LB_0LE0RD_1RD1LE; {'D', 'E'}
849528; 1RB---_0LC---_0LD0LB_0LE1RD_1RD1LE; {'D', 'E'}
849582; 1RB---_0LC---_0LD0LB_1RE1LD_0LD0RE; {'D', 'E'}
849583; 1RB---_0LC---_0LD0LB_1RE1LD_0LD1RE; {'D', 'E'}
849585; 1RB---_0LC---_0LD0LB_1RE1LD_1LD1RE; {'D', 'E'}
849612; 1RB---_0LC---_0LD0LB_1LE1RD_0RD0LE; {'D', 'E'}
849613; 1RB---_0LC---_0LD0LB_1LE1RD_0RD1LE; {'D', 'E'}
849614; 1RB---_0LC---_0LD0LB_1LE1RD_1RD1LE; {'D', 'E'}
851344; 1RB---_0LC---_0LD1LB_0RD1LE_1RD0LE; {'D', 'E'}
851374; 1RB---_0LC---_0LD1LB_0RE0LD_1LD1RE; {'D', 'E'}
851413; 1RB---_0LC---_0LD1LB_0RE1LD_1LD1RE; {'D', 'E'}
851430; 1RB---_0LC---_0LD1LB_0LE0RD_1RD1LE; {'D', 'E'}
851431; 1RB---_0LC---_0LD1LB_0LE0LD_1RE1LD; {'D', 'E'}
851447; 1RB---_0LC---_0LD1LB_0LE1RD_1RD1LE; {'D', 'E'}
851517; 1RB---_0LC---_0LD1LB_1RD1LE_0LD0LE; {'D', 'E'}
851521; 1RB---_0LC---_0LD1LB_1RD1LE_1RD0LE; {'D', 'E'}
851564; 1RB---_0LC---_0LD1LB_1RE0LD_0RE1LD; {'D', 'E'}
851565; 1RB---_0LC---_0LD1LB_1RE0LD_1RE1LD; {'D', 'E'}
851611; 1RB---_0LC---_0LD1LB_1RE1LD_0LD0RE; {'D', 'E'}
851612; 1RB---_0LC---_0LD1LB_1RE1LD_0LD1RE; {'D', 'E'}
851613; 1RB---_0LC---_0LD1LB_1RE1LD_1LD1RE; {'D', 'E'}
851651; 1RB---_0LC---_0LD1LB_1LE1RD_0RD0LE; {'D', 'E'}
851652; 1RB---_0LC---_0LD1LB_1LE1RD_0RD1LE; {'D', 'E'}
851653; 1RB---_0LC---_0LD1LB_1LE1RD_1RD1LE; {'D', 'E'}
858324; 1RB---_0LC---_1RD0LB_0RE0RD_1LE1RD; {'D', 'E'}
858326; 1RB---_0LC---_1RD0LB_0RE0LD_1LD1RE; {'D', 'E'}
858332; 1RB---_0LC---_1RD0LB_0RE1LD_1LD1RE; {'D', 'E'}
858348; 1RB---_0LC---_1RD0LB_0LD1RE_1LD0RE; {'D', 'E'}
858382; 1RB---_0LC---_1RD0LB_0LE0RD_1RD1LE; {'D', 'E'}
858388; 1RB---_0LC---_1RD0LB_0LE0LD_1RE1LD; {'D', 'E'}
858396; 1RB---_0LC---_1RD0LB_0LE1RD_1RD1LE; {'D', 'E'}
858425; 1RB---_0LC---_1RD0LB_1RE1LD_0LD0RE; {'D', 'E'}
858426; 1RB---_0LC---_1RD0LB_1RE1LD_0LD1RE; {'D', 'E'}
858427; 1RB---_0LC---_1RD0LB_1RE1LD_1LD1RE; {'D', 'E'}
858450; 1RB---_0LC---_1RD0LB_1LD1RE_0RD0RE; {'D', 'E'}
858458; 1RB---_0LC---_1RD0LB_1LD1RE_1LD0RE; {'D', 'E'}
858474; 1RB---_0LC---_1RD0LB_1LE0RD_0LE1RD; {'D', 'E'}
858477; 1RB---_0LC---_1RD0LB_1LE0RD_1LE1RD; {'D', 'E'}
858501; 1RB---_0LC---_1RD0LB_1LE1RD_0RD0LE; {'D', 'E'}
858502; 1RB---_0LC---_1RD0LB_1LE1RD_0RD1LE; {'D', 'E'}
858503; 1RB---_0LC---_1RD0LB_1LE1RD_1RD1LE; {'D', 'E'}
859690; 1RB---_0LC---_1RD1LB_0RD1LE_1RD0LE; {'D', 'E'}
859724; 1RB---_0LC---_1RD1LB_0RE0RD_1LE1RD; {'D', 'E'}
859738; 1RB---_0LC---_1RD1LB_0RE0LD_1LD1RE; {'D', 'E'}
859761; 1RB---_0LC---_1RD1LB_0RE1LD_1LD1RE; {'D', 'E'}
859791; 1RB---_0LC---_1RD1LB_0LD1RE_1LD0RE; {'D', 'E'}
859832; 1RB---_0LC---_1RD1LB_0LE0RD_1RD1LE; {'D', 'E'}
859852; 1RB---_0LC---_1RD1LB_0LE0LD_1RE1LD; {'D', 'E'}
859868; 1RB---_0LC---_1RD1LB_0LE1RD_1RD1LE; {'D', 'E'}
859917; 1RB---_0LC---_1RD1LB_1RD1LE_0LD0LE; {'D', 'E'}
859922; 1RB---_0LC---_1RD1LB_1RD1LE_1RD0LE; {'D', 'E'}
859939; 1RB---_0LC---_1RD1LB_1RE0LD_0RE1LD; {'D', 'E'}
859940; 1RB---_0LC---_1RD1LB_1RE0LD_1RE1LD; {'D', 'E'}
859962; 1RB---_0LC---_1RD1LB_1RE1LD_0LD0RE; {'D', 'E'}
859963; 1RB---_0LC---_1RD1LB_1RE1LD_0LD1RE; {'D', 'E'}
859964; 1RB---_0LC---_1RD1LB_1RE1LD_1LD1RE; {'D', 'E'}
859992; 1RB---_0LC---_1RD1LB_1LD1RE_0RD0RE; {'D', 'E'}
860001; 1RB---_0LC---_1RD1LB_1LD1RE_1LD0RE; {'D', 'E'}
860015; 1RB---_0LC---_1RD1LB_1LE0RD_0LE1RD; {'D', 'E'}
860017; 1RB---_0LC---_1RD1LB_1LE0RD_1LE1RD; {'D', 'E'}
860043; 1RB---_0LC---_1RD1LB_1LE1RD_0RD0LE; {'D', 'E'}
860044; 1RB---_0LC---_1RD1LB_1LE1RD_0RD1LE; {'D', 'E'}
860045; 1RB---_0LC---_1RD1LB_1LE1RD_1RD1LE; {'D', 'E'}
865779; 1RB---_0LC---_1LD0LB_0RD1LE_1RD0LE; {'D', 'E'}
865805; 1RB---_0LC---_1LD0LB_0RE0RD_1LE1RD; {'D', 'E'}
865816; 1RB---_0LC---_1LD0LB_0RE0LD_1LD1RE; {'D', 'E'}
865832; 1RB---_0LC---_1LD0LB_0RE1LD_1LD1RE; {'D', 'E'}
865848; 1RB---_0LC---_1LD0LB_0LE0RD_1RD1LE; {'D', 'E'}
865853; 1RB---_0LC---_1LD0LB_0LE0LD_1RE1LD; {'D', 'E'}
865858; 1RB---_0LC---_1LD0LB_0LE1RD_1RD1LE; {'D', 'E'}
865901; 1RB---_0LC---_1LD0LB_1RD1LE_0LD0LE; {'D', 'E'}
865905; 1RB---_0LC---_1LD0LB_1RD1LE_1RD0LE; {'D', 'E'}
865925; 1RB---_0LC---_1LD0LB_1RE0LD_0RE1LD; {'D', 'E'}
865929; 1RB---_0LC---_1LD0LB_1RE0LD_1RE1LD; {'D', 'E'}
865958; 1RB---_0LC---_1LD0LB_1RE1LD_0LD0RE; {'D', 'E'}
865959; 1RB---_0LC---_1LD0LB_1RE1LD_0LD1RE; {'D', 'E'}
865961; 1RB---_0LC---_1LD0LB_1RE1LD_1LD1RE; {'D', 'E'}
865982; 1RB---_0LC---_1LD0LB_1LE1RD_0RD0LE; {'D', 'E'}
865983; 1RB---_0LC---_1LD0LB_1LE1RD_0RD1LE; {'D', 'E'}
865984; 1RB---_0LC---_1LD0LB_1LE1RD_1RD1LE; {'D', 'E'}
867968; 1RB---_0LC---_1LD1LB_0RD1LE_1RD0LE; {'D', 'E'}
867999; 1RB---_0LC---_1LD1LB_0RE0RD_1LE1RD; {'D', 'E'}
868009; 1RB---_0LC---_1LD1LB_0RE0LD_1LD1RE; {'D', 'E'}
868031; 1RB---_0LC---_1LD1LB_0RE1LD_1LD1RE; {'D', 'E'}
868051; 1RB---_0LC---_1LD1LB_0LE0RD_1RD1LE; {'D', 'E'}
868054; 1RB---_0LC---_1LD1LB_0LE0LD_1RE1LD; {'D', 'E'}
868059; 1RB---_0LC---_1LD1LB_0LE1RD_1RD1LE; {'D', 'E'}
868103; 1RB---_0LC---_1LD1LB_1RD1LE_0LD0LE; {'D', 'E'}
868107; 1RB---_0LC---_1LD1LB_1RD1LE_1RD0LE; {'D', 'E'}
868132; 1RB---_0LC---_1LD1LB_1RE0LD_0RE1LD; {'D', 'E'}
868134; 1RB---_0LC---_1LD1LB_1RE0LD_1RE1LD; {'D', 'E'}
868162; 1RB---_0LC---_1LD1LB_1RE1LD_0LD0RE; {'D', 'E'}
868163; 1RB---_0LC---_1LD1LB_1RE1LD_0LD1RE; {'D', 'E'}
868164; 1RB---_0LC---_1LD1LB_1RE1LD_1LD1RE; {'D', 'E'}
868190; 1RB---_0LC---_1LD1LB_1LE1RD_0RD0LE; {'D', 'E'}
868191; 1RB---_0LC---_1LD1LB_1LE1RD_0RD1LE; {'D', 'E'}
868192; 1RB---_0LC---_1LD1LB_1LE1RD_1RD1LE; {'D', 'E'}
974940; 1RB---_0LC0RD_1LA0LB_0RE0RD_1LE1RD; {'D', 'E'}
974944; 1RB---_0LC0RD_1LA0LB_0RE0LD_1LD1RE; {'D', 'E'}
974952; 1RB---_0LC0RD_1LA0LB_0RE1LD_1LD1RE; {'D', 'E'}
974966; 1RB---_0LC0RD_1LA0LB_0LD1RE_1LD0RE; {'D', 'E'}
974994; 1RB---_0LC0RD_1LA0LB_0LE0RD_1RD1LE; {'D', 'E'}
975008; 1RB---_0LC0RD_1LA0LB_0LE1RD_1RD1LE; {'D', 'E'}
975047; 1RB---_0LC0RD_1LA0LB_1RE1LD_0LD0RE; {'D', 'E'}
975050; 1RB---_0LC0RD_1LA0LB_1RE1LD_0LD1RE; {'D', 'E'}
975053; 1RB---_0LC0RD_1LA0LB_1RE1LD_1LD1RE; {'D', 'E'}
975076; 1RB---_0LC0RD_1LA0LB_1LD1RE_0RD0RE; {'D', 'E'}
975093; 1RB---_0LC0RD_1LA0LB_1LD1RE_1LD0RE; {'D', 'E'}
975115; 1RB---_0LC0RD_1LA0LB_1LE0RD_0LE1RD; {'D', 'E'}
975118; 1RB---_0LC0RD_1LA0LB_1LE0RD_1LE1RD; {'D', 'E'}
975145; 1RB---_0LC0RD_1LA0LB_1LE1RD_0RD0LE; {'D', 'E'}
975146; 1RB---_0LC0RD_1LA0LB_1LE1RD_0RD1LE; {'D', 'E'}
975147; 1RB---_0LC0RD_1LA0LB_1LE1RD_1RD1LE; {'D', 'E'}
975183; 1RB---_0LC0RD_1LA0LC_0RE0RD_1LE1RD; {'D', 'E'}
975185; 1RB---_0LC0RD_1LA0LC_0RE0LD_1LD1RE; {'D', 'E'}
975190; 1RB---_0LC0RD_1LA0LC_0RE1LD_1LD1RE; {'D', 'E'}
975201; 1RB---_0LC0RD_1LA0LC_0LD1RE_1LD0RE; {'D', 'E'}
975229; 1RB---_0LC0RD_1LA0LC_0LE0RD_1RD1LE; {'D', 'E'}
975243; 1RB---_0LC0RD_1LA0LC_0LE1RD_1RD1LE; {'D', 'E'}
975279; 1RB---_0LC0RD_1LA0LC_1RE1LD_0LD0RE; {'D', 'E'}
975281; 1RB---_0LC0RD_1LA0LC_1RE1LD_0LD1RE; {'D', 'E'}
975284; 1RB---_0LC0RD_1LA0LC_1RE1LD_1LD1RE; {'D', 'E'}
975305; 1RB---_0LC0RD_1LA0LC_1LD1RE_0RD0RE; {'D', 'E'}
975320; 1RB---_0LC0RD_1LA0LC_1LD1RE_1LD0RE; {'D', 'E'}
975339; 1RB---_0LC0RD_1LA0LC_1LE0RD_0LE1RD; {'D', 'E'}
975342; 1RB---_0LC0RD_1LA0LC_1LE0RD_1LE1RD; {'D', 'E'}
975366; 1RB---_0LC0RD_1LA0LC_1LE1RD_0RD0LE; {'D', 'E'}
975367; 1RB---_0LC0RD_1LA0LC_1LE1RD_0RD1LE; {'D', 'E'}
975368; 1RB---_0LC0RD_1LA0LC_1LE1RD_1RD1LE; {'D', 'E'}
975775; 1RB---_0LC0RD_1LA1LB_0RD1LE_1RD0LE; {'D', 'E'}
975818; 1RB---_0LC0RD_1LA1LB_0RE0RD_1LE1RD; {'D', 'E'}
975833; 1RB---_0LC0RD_1LA1LB_0RE0LD_1LD1RE; {'D', 'E'}
975867; 1RB---_0LC0RD_1LA1LB_0RE1LD_1LD1RE; {'D', 'E'}
975941; 1RB---_0LC0RD_1LA1LB_0LD1RE_1LD0RE; {'D', 'E'}
975981; 1RB---_0LC0RD_1LA1LB_0LE0RD_1RD1LE; {'D', 'E'}
975996; 1RB---_0LC0RD_1LA1LB_0LE0LD_1RE1LD; {'D', 'E'}
976020; 1RB---_0LC0RD_1LA1LB_0LE1RD_1RD1LE; {'D', 'E'}
976124; 1RB---_0LC0RD_1LA1LB_1RD1LE_0LD0LE; {'D', 'E'}
976137; 1RB---_0LC0RD_1LA1LB_1RD1LE_1RD0LE; {'D', 'E'}
976185; 1RB---_0LC0RD_1LA1LB_1RE0LD_0RE1LD; {'D', 'E'}
976200; 1RB---_0LC0RD_1LA1LB_1RE0LD_1RE1LD; {'D', 'E'}
976284; 1RB---_0LC0RD_1LA1LB_1RE1LD_0LD0RE; {'D', 'E'}
976286; 1RB---_0LC0RD_1LA1LB_1RE1LD_0LD1RE; {'D', 'E'}
976287; 1RB---_0LC0RD_1LA1LB_1RE1LD_1LD1RE; {'D', 'E'}
976366; 1RB---_0LC0RD_1LA1LB_1LD1RE_0RD0RE; {'D', 'E'}
976381; 1RB---_0LC0RD_1LA1LB_1LD1RE_1LD0RE; {'D', 'E'}
976408; 1RB---_0LC0RD_1LA1LB_1LE0RD_0LE1RD; {'D', 'E'}
976411; 1RB---_0LC0RD_1LA1LB_1LE0RD_1LE1RD; {'D', 'E'}
976449; 1RB---_0LC0RD_1LA1LB_1LE1RD_0RD0LE; {'D', 'E'}
976450; 1RB---_0LC0RD_1LA1LB_1LE1RD_0RD1LE; {'D', 'E'}
976452; 1RB---_0LC0RD_1LA1LB_1LE1RD_1RD1LE; {'D', 'E'}
976529; 1RB---_0LC0RD_1LA1LC_0RD1LE_1RD0LE; {'D', 'E'}
976557; 1RB---_0LC0RD_1LA1LC_0RE0RD_1LE1RD; {'D', 'E'}
976575; 1RB---_0LC0RD_1LA1LC_0RE0LD_1LD1RE; {'D', 'E'}
976628; 1RB---_0LC0RD_1LA1LC_0RE1LD_1LD1RE; {'D', 'E'}
976687; 1RB---_0LC0RD_1LA1LC_0LD1RE_1LD0RE; {'D', 'E'}
976732; 1RB---_0LC0RD_1LA1LC_0LE0RD_1RD1LE; {'D', 'E'}
976779; 1RB---_0LC0RD_1LA1LC_0LE0LD_1RE1LD; {'D', 'E'}
976807; 1RB---_0LC0RD_1LA1LC_0LE1RD_1RD1LE; {'D', 'E'}
976909; 1RB---_0LC0RD_1LA1LC_1RD1LE_0LD0LE; {'D', 'E'}
976913; 1RB---_0LC0RD_1LA1LC_1RD1LE_1RD0LE; {'D', 'E'}
976947; 1RB---_0LC0RD_1LA1LC_1RE1LD_0LD0RE; {'D', 'E'}
976949; 1RB---_0LC0RD_1LA1LC_1RE1LD_0LD1RE; {'D', 'E'}
976953; 1RB---_0LC0RD_1LA1LC_1RE1LD_1LD1RE; {'D', 'E'}
976986; 1RB---_0LC0RD_1LA1LC_1LD1RE_0RD0RE; {'D', 'E'}
976992; 1RB---_0LC0RD_1LA1LC_1LD1RE_1LD0RE; {'D', 'E'}
977012; 1RB---_0LC0RD_1LA1LC_1LE0RD_0LE1RD; {'D', 'E'}
977021; 1RB---_0LC0RD_1LA1LC_1LE0RD_1LE1RD; {'D', 'E'}
977049; 1RB---_0LC0RD_1LA1LC_1LE1RD_0RD0LE; {'D', 'E'}
977050; 1RB---_0LC0RD_1LA1LC_1LE1RD_0RD1LE; {'D', 'E'}
977054; 1RB---_0LC0RD_1LA1LC_1LE1RD_1RD1LE; {'D', 'E'}
1043309; 1RB---_0LC0LB_0RD1LA_0RE0LD_1LD1RE; {'D', 'E'}
1043332; 1RB---_0LC0LB_0RD1LA_0RE1LD_1LD1RE; {'D', 'E'}
1043342; 1RB---_0LC0LB_0RD1LA_0LE0RD_1RD1LE; {'D', 'E'}
